path,label,start,end,subject,cam,dataset,age_group,gender_presentation,monk_skin_tone,race_ethnicity_omb,bmi_band,height_band,environment_category,camera_shot,speed,camera_elevation,camera_azimuth,camera_distance
lie_down/lie_down_yo_081,5,0.0,1.792,-1,-1,of-syn,young_adults_18_34,female,mst7,aian,underweight,short,indoor,static_medium_wide,24fps_rt,high,right,far
lie_down/lie_down_yo_081,6,1.792,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst7,aian,underweight,short,indoor,static_medium_wide,24fps_rt,high,right,far
lie_down/lie_down_yo_082,5,0.0,2.619,-1,-1,of-syn,young_adults_18_34,male,mst8,white,underweight,tall,indoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_082,6,2.619,5.063,-1,-1,of-syn,young_adults_18_34,male,mst8,white,underweight,tall,indoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_083,5,0.0,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst7,asian,overweight,short,outdoor,static_wide,24fps_rt,high,rear,medium
lie_down/lie_down_yo_084,5,0.0,3.203,-1,-1,of-syn,young_adults_18_34,male,mst5,hispanic_latino,overweight,short,indoor,static_wide,std_rt,top,front,medium
lie_down/lie_down_yo_084,6,3.203,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst5,hispanic_latino,overweight,short,indoor,static_wide,std_rt,top,front,medium
lie_down/lie_down_yo_085,5,0.0,2.393,-1,-1,of-syn,young_adults_18_34,male,mst1,nhpi,overweight,tall,outdoor,static_wide,30fps_rt,high,front,far
lie_down/lie_down_yo_085,6,2.393,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst1,nhpi,overweight,tall,outdoor,static_wide,30fps_rt,high,front,far
lie_down/lie_down_yo_086,5,0.0,1.795,-1,-1,of-syn,young_adults_18_34,female,mst3,mena,overweight,avg,indoor,static_wide,std_rt,top,front,far
lie_down/lie_down_yo_086,6,1.795,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst3,mena,overweight,avg,indoor,static_wide,std_rt,top,front,far
lie_down/lie_down_yo_087,5,0.0,2.789,-1,-1,of-syn,young_adults_18_34,female,mst2,white,overweight,short,outdoor,static_wide,std_rt,low,rear,far
lie_down/lie_down_yo_087,6,2.789,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst2,white,overweight,short,outdoor,static_wide,std_rt,low,rear,far
lie_down/lie_down_yo_088,5,0.0,2.531,-1,-1,of-syn,young_adults_18_34,female,mst3,black,obese,short,outdoor,static_wide,30fps_rt,top,right,medium
lie_down/lie_down_yo_088,6,2.531,5.063,-1,-1,of-syn,young_adults_18_34,female,mst3,black,obese,short,outdoor,static_wide,30fps_rt,top,right,medium
lie_down/lie_down_yo_089,5,0.0,2.339,-1,-1,of-syn,young_adults_18_34,male,mst3,aian,underweight,short,outdoor,static_wide,25fps_rt,low,front,far
lie_down/lie_down_yo_089,6,2.339,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst3,aian,underweight,short,outdoor,static_wide,25fps_rt,low,front,far
lie_down/lie_down_yo_090,5,0.0,2.934,-1,-1,of-syn,young_adults_18_34,male,mst4,aian,normal,short,outdoor,static_wide,std_rt,top,front,medium
lie_down/lie_down_yo_090,6,2.934,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst4,aian,normal,short,outdoor,static_wide,std_rt,top,front,medium
lie_down/lie_down_yo_091,14,0.0,2.266,-1,-1,of-syn,young_adults_18_34,male,mst3,aian,overweight,avg,outdoor,static_wide,25fps_rt,high,right,medium
lie_down/lie_down_yo_091,5,2.266,4.743,-1,-1,of-syn,young_adults_18_34,male,mst3,aian,overweight,avg,outdoor,static_wide,25fps_rt,high,right,medium
lie_down/lie_down_yo_091,6,4.743,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst3,aian,overweight,avg,outdoor,static_wide,25fps_rt,high,right,medium
lie_down/lie_down_yo_092,5,0.0,4.153,-1,-1,of-syn,young_adults_18_34,female,mst5,white,normal,tall,outdoor,static_wide,30fps_rt,eye,right,medium
lie_down/lie_down_yo_092,6,4.153,5.063,-1,-1,of-syn,young_adults_18_34,female,mst5,white,normal,tall,outdoor,static_wide,30fps_rt,eye,right,medium
lie_down/lie_down_yo_093,6,0.0,1.12,-1,-1,of-syn,young_adults_18_34,female,mst1,mena,overweight,short,outdoor,static_medium_wide,std_rt,eye,right,far
lie_down/lie_down_yo_093,5,1.12,1.998,-1,-1,of-syn,young_adults_18_34,female,mst1,mena,overweight,short,outdoor,static_medium_wide,std_rt,eye,right,far
lie_down/lie_down_yo_093,6,1.998,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst1,mena,overweight,short,outdoor,static_medium_wide,std_rt,eye,right,far
lie_down/lie_down_yo_094,4,0.0,2.27,-1,-1,of-syn,young_adults_18_34,female,mst6,black,overweight,short,indoor,static_wide,24fps_rt,low,right,far
lie_down/lie_down_yo_094,5,2.27,3.875,-1,-1,of-syn,young_adults_18_34,female,mst6,black,overweight,short,indoor,static_wide,24fps_rt,low,right,far
lie_down/lie_down_yo_094,6,3.875,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst6,black,overweight,short,indoor,static_wide,24fps_rt,low,right,far
lie_down/lie_down_yo_095,5,0.0,3.592,-1,-1,of-syn,young_adults_18_34,female,mst3,hispanic_latino,underweight,tall,outdoor,static_wide,std_rt,high,right,medium
lie_down/lie_down_yo_095,6,3.592,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst3,hispanic_latino,underweight,tall,outdoor,static_wide,std_rt,high,right,medium
lie_down/lie_down_yo_096,5,0.0,5.063,-1,-1,of-syn,young_adults_18_34,female,mst9,white,normal,short,outdoor,static_wide,std_rt,low,right,medium
lie_down/lie_down_yo_097,5,0.0,2.132,-1,-1,of-syn,young_adults_18_34,female,mst3,white,underweight,avg,indoor,static_wide,25fps_rt,top,left,medium
lie_down/lie_down_yo_097,6,2.132,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst3,white,underweight,avg,indoor,static_wide,25fps_rt,top,left,medium
lie_down/lie_down_yo_098,8,0.0,0.418,-1,-1,of-syn,young_adults_18_34,male,mst10,white,normal,tall,outdoor,static_wide,25fps_rt,high,left,far
lie_down/lie_down_yo_098,5,0.418,2.535,-1,-1,of-syn,young_adults_18_34,male,mst10,white,normal,tall,outdoor,static_wide,25fps_rt,high,left,far
lie_down/lie_down_yo_098,6,2.535,5.063,-1,-1,of-syn,young_adults_18_34,male,mst10,white,normal,tall,outdoor,static_wide,25fps_rt,high,left,far
lie_down/lie_down_yo_099,5,0.0,5.063,-1,-1,of-syn,young_adults_18_34,female,mst3,aian,normal,avg,outdoor,static_wide,25fps_rt,top,rear,far
lie_down/lie_down_yo_100,5,0.0,2.7,-1,-1,of-syn,young_adults_18_34,female,mst9,hispanic_latino,normal,avg,outdoor,static_medium_wide,std_rt,top,right,far
lie_down/lie_down_yo_100,6,2.7,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst9,hispanic_latino,normal,avg,outdoor,static_medium_wide,std_rt,top,right,far
lie_down/lie_down_yo_101,5,0.0,3.81146,-1,-1,of-syn,young_adults_18_34,female,mst7,mena,normal,avg,outdoor,static_wide,30fps_rt,eye,rear,far
lie_down/lie_down_yo_101,6,3.811,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst7,mena,normal,avg,outdoor,static_wide,30fps_rt,eye,rear,far
lie_down/lie_down_yo_102,5,0.0,4.009,-1,-1,of-syn,young_adults_18_34,male,mst10,nhpi,underweight,tall,indoor,static_medium_wide,24fps_rt,high,front,far
lie_down/lie_down_yo_102,6,4.009,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst10,nhpi,underweight,tall,indoor,static_medium_wide,24fps_rt,high,front,far
lie_down/lie_down_yo_103,5,0.0,0.945,-1,-1,of-syn,young_adults_18_34,female,mst1,black,normal,short,indoor,static_medium_wide,std_rt,top,front,medium
lie_down/lie_down_yo_103,6,0.945,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst1,black,normal,short,indoor,static_medium_wide,std_rt,top,front,medium
lie_down/lie_down_yo_104,5,0.0,2.181,-1,-1,of-syn,young_adults_18_34,male,mst2,black,obese,short,outdoor,static_wide,std_rt,eye,front,far
lie_down/lie_down_yo_104,6,2.181,5.063,-1,-1,of-syn,young_adults_18_34,male,mst2,black,obese,short,outdoor,static_wide,std_rt,eye,front,far
lie_down/lie_down_yo_105,3,0.0,0.32,-1,-1,of-syn,young_adults_18_34,female,mst9,white,overweight,tall,outdoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_105,4,0.32,0.64,-1,-1,of-syn,young_adults_18_34,female,mst9,white,overweight,tall,outdoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_105,5,0.64,3.979,-1,-1,of-syn,young_adults_18_34,female,mst9,white,overweight,tall,outdoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_105,6,3.979,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst9,white,overweight,tall,outdoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_106,5,0.0,2.425,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,overweight,short,outdoor,static_wide,30fps_rt,low,rear,medium
lie_down/lie_down_yo_106,6,2.425,2.909,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,overweight,short,outdoor,static_wide,30fps_rt,low,rear,medium
lie_down/lie_down_yo_106,5,2.909,3.709,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,overweight,short,outdoor,static_wide,30fps_rt,low,rear,medium
lie_down/lie_down_yo_106,6,3.709,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,overweight,short,outdoor,static_wide,30fps_rt,low,rear,medium
lie_down/lie_down_yo_107,3,0.0,1.75032,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,underweight,tall,outdoor,static_wide,25fps_rt,top,left,medium
lie_down/lie_down_yo_107,5,1.75032,3.77413,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,underweight,tall,outdoor,static_wide,25fps_rt,top,left,medium
lie_down/lie_down_yo_107,6,3.774,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,underweight,tall,outdoor,static_wide,25fps_rt,top,left,medium
lie_down/lie_down_yo_108,5,0.0,5.063,-1,-1,of-syn,young_adults_18_34,male,mst2,white,overweight,tall,outdoor,static_medium_wide,24fps_rt,eye,rear,far
lie_down/lie_down_yo_109,5,0.0,4.098,-1,-1,of-syn,young_adults_18_34,male,mst6,nhpi,obese,avg,outdoor,static_wide,30fps_rt,top,left,medium
lie_down/lie_down_yo_109,6,4.098,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst6,nhpi,obese,avg,outdoor,static_wide,30fps_rt,top,left,medium
lie_down/lie_down_yo_110,5,0.0,2.329,-1,-1,of-syn,young_adults_18_34,male,mst8,nhpi,obese,short,outdoor,static_medium_wide,std_rt,low,front,medium
lie_down/lie_down_yo_110,6,2.329,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst8,nhpi,obese,short,outdoor,static_medium_wide,std_rt,low,front,medium
lie_down/lie_down_yo_111,5,0.0,3.367,-1,-1,of-syn,young_adults_18_34,female,mst10,black,overweight,avg,indoor,static_wide,std_rt,eye,front,medium
lie_down/lie_down_yo_111,6,3.367,5.063,-1,-1,of-syn,young_adults_18_34,female,mst10,black,overweight,avg,indoor,static_wide,std_rt,eye,front,medium
lie_down/lie_down_yo_112,4,0.0,0.38,-1,-1,of-syn,young_adults_18_34,female,mst10,mena,overweight,avg,indoor,static_medium_wide,24fps_rt,high,front,medium
lie_down/lie_down_yo_112,5,0.38,2.837,-1,-1,of-syn,young_adults_18_34,female,mst10,mena,overweight,avg,indoor,static_medium_wide,24fps_rt,high,front,medium
lie_down/lie_down_yo_112,6,2.837,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst10,mena,overweight,avg,indoor,static_medium_wide,24fps_rt,high,front,medium
lie_down/lie_down_yo_113,5,0.0,0.222,-1,-1,of-syn,young_adults_18_34,male,mst9,asian,normal,avg,outdoor,static_medium_wide,30fps_rt,top,front,far
lie_down/lie_down_yo_113,6,0.222,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst9,asian,normal,avg,outdoor,static_medium_wide,30fps_rt,top,front,far
lie_down/lie_down_yo_114,5,0.0,1.09,-1,-1,of-syn,young_adults_18_34,male,mst1,mena,underweight,short,indoor,static_wide,25fps_rt,low,front,medium
lie_down/lie_down_yo_114,6,1.09,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst1,mena,underweight,short,indoor,static_wide,25fps_rt,low,front,medium
lie_down/lie_down_yo_115,5,0.0,4.76,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,normal,tall,indoor,static_wide,24fps_rt,top,front,far
lie_down/lie_down_yo_115,6,4.76,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst2,hispanic_latino,normal,tall,indoor,static_wide,24fps_rt,top,front,far
lie_down/lie_down_yo_116,5,0.0,4.04,-1,-1,of-syn,young_adults_18_34,female,mst8,black,normal,tall,outdoor,static_wide,25fps_rt,top,left,medium
lie_down/lie_down_yo_116,6,4.04,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst8,black,normal,tall,outdoor,static_wide,25fps_rt,top,left,medium
lie_down/lie_down_yo_117,5,0.0,1.85747,-1,-1,of-syn,young_adults_18_34,male,mst10,nhpi,overweight,tall,indoor,static_wide,30fps_rt,top,rear,medium
lie_down/lie_down_yo_117,6,1.863,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst10,nhpi,overweight,tall,indoor,static_wide,30fps_rt,top,rear,medium
lie_down/lie_down_yo_118,5,0.0,2.322,-1,-1,of-syn,young_adults_18_34,female,mst8,nhpi,overweight,avg,outdoor,static_wide,25fps_rt,low,rear,medium
lie_down/lie_down_yo_118,6,2.322,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst8,nhpi,overweight,avg,outdoor,static_wide,25fps_rt,low,rear,medium
lie_down/lie_down_yo_119,3,0.0,2.682,-1,-1,of-syn,young_adults_18_34,male,mst7,nhpi,overweight,tall,indoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_119,5,2.682,4.191,-1,-1,of-syn,young_adults_18_34,male,mst7,nhpi,overweight,tall,indoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_119,6,4.191,5.063,-1,-1,of-syn,young_adults_18_34,male,mst7,nhpi,overweight,tall,indoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_120,5,0.0,2.59,-1,-1,of-syn,young_adults_18_34,female,mst6,white,overweight,tall,outdoor,static_medium_wide,24fps_rt,eye,rear,medium
lie_down/lie_down_yo_120,6,2.59,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst6,white,overweight,tall,outdoor,static_medium_wide,24fps_rt,eye,rear,medium
lie_down/lie_down_yo_121,5,0.0,1.02,-1,-1,of-syn,young_adults_18_34,male,mst7,white,underweight,short,indoor,static_medium_wide,30fps_rt,eye,right,medium
lie_down/lie_down_yo_121,6,1.02,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst7,white,underweight,short,indoor,static_medium_wide,30fps_rt,eye,right,medium
lie_down/lie_down_yo_122,3,0.0,1.853,-1,-1,of-syn,young_adults_18_34,female,mst6,black,obese,tall,outdoor,static_wide,30fps_rt,top,rear,medium
lie_down/lie_down_yo_122,5,1.853,3.064,-1,-1,of-syn,young_adults_18_34,female,mst6,black,obese,tall,outdoor,static_wide,30fps_rt,top,rear,medium
lie_down/lie_down_yo_122,6,3.064,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst6,black,obese,tall,outdoor,static_wide,30fps_rt,top,rear,medium
lie_down/lie_down_yo_123,5,0.0,3.002,-1,-1,of-syn,young_adults_18_34,male,mst10,white,obese,tall,indoor,static_wide,25fps_rt,high,right,medium
lie_down/lie_down_yo_123,6,3.002,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst10,white,obese,tall,indoor,static_wide,25fps_rt,high,right,medium
lie_down/lie_down_yo_124,5,0.0,3.832,-1,-1,of-syn,young_adults_18_34,female,mst6,black,overweight,short,outdoor,static_wide,30fps_rt,high,right,medium
lie_down/lie_down_yo_124,6,3.832,4.433,-1,-1,of-syn,young_adults_18_34,female,mst6,black,overweight,short,outdoor,static_wide,30fps_rt,high,right,medium
lie_down/lie_down_yo_124,7,4.433,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst6,black,overweight,short,outdoor,static_wide,30fps_rt,high,right,medium
lie_down/lie_down_yo_125,5,0.0,2.783,-1,-1,of-syn,young_adults_18_34,male,mst10,aian,overweight,short,outdoor,static_wide,24fps_rt,top,front,far
lie_down/lie_down_yo_125,6,2.783,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst10,aian,overweight,short,outdoor,static_wide,24fps_rt,top,front,far
lie_down/lie_down_yo_126,5,0.0,1.862,-1,-1,of-syn,young_adults_18_34,female,mst5,mena,underweight,short,indoor,static_wide,25fps_rt,top,front,far
lie_down/lie_down_yo_126,6,1.862,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst5,mena,underweight,short,indoor,static_wide,25fps_rt,top,front,far
lie_down/lie_down_yo_127,5,0.0,3.491,-1,-1,of-syn,young_adults_18_34,male,mst1,mena,overweight,avg,outdoor,static_medium_wide,std_rt,high,front,medium
lie_down/lie_down_yo_127,6,3.491,5.063,-1,-1,of-syn,young_adults_18_34,male,mst1,mena,overweight,avg,outdoor,static_medium_wide,std_rt,high,front,medium
lie_down/lie_down_yo_128,5,0.0,1.75561,-1,-1,of-syn,young_adults_18_34,male,mst6,nhpi,obese,avg,outdoor,static_medium_wide,24fps_rt,top,front,far
lie_down/lie_down_yo_128,6,1.75561,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst6,nhpi,obese,avg,outdoor,static_medium_wide,24fps_rt,top,front,far
lie_down/lie_down_yo_129,5,0.0,3.58,-1,-1,of-syn,young_adults_18_34,male,mst2,nhpi,normal,avg,indoor,static_medium_wide,std_rt,high,right,medium
lie_down/lie_down_yo_129,6,3.58,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst2,nhpi,normal,avg,indoor,static_medium_wide,std_rt,high,right,medium
lie_down/lie_down_yo_130,5,0.0,4.361,-1,-1,of-syn,young_adults_18_34,male,mst4,black,overweight,avg,outdoor,static_wide,24fps_rt,eye,left,far
lie_down/lie_down_yo_130,6,4.361,5.063,-1,-1,of-syn,young_adults_18_34,male,mst4,black,overweight,avg,outdoor,static_wide,24fps_rt,eye,left,far
lie_down/lie_down_yo_131,5,0.0,2.63027,-1,-1,of-syn,young_adults_18_34,female,mst7,asian,obese,short,outdoor,static_wide,24fps_rt,top,front,far
lie_down/lie_down_yo_131,6,2.63,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst7,asian,obese,short,outdoor,static_wide,24fps_rt,top,front,far
lie_down/lie_down_yo_132,5,0.0,3.676,-1,-1,of-syn,young_adults_18_34,female,mst6,black,normal,short,indoor,static_wide,std_rt,eye,right,far
lie_down/lie_down_yo_132,6,3.676,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst6,black,normal,short,indoor,static_wide,std_rt,eye,right,far
lie_down/lie_down_yo_133,5,0.0,4.021,-1,-1,of-syn,young_adults_18_34,female,mst10,nhpi,overweight,avg,outdoor,static_wide,25fps_rt,eye,rear,medium
lie_down/lie_down_yo_133,6,4.021,5.063,-1,-1,of-syn,young_adults_18_34,female,mst10,nhpi,overweight,avg,outdoor,static_wide,25fps_rt,eye,rear,medium
lie_down/lie_down_yo_134,5,0.0,2.801,-1,-1,of-syn,young_adults_18_34,male,mst9,asian,underweight,tall,indoor,static_medium_wide,24fps_rt,top,left,medium
lie_down/lie_down_yo_134,6,2.801,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst9,asian,underweight,tall,indoor,static_medium_wide,24fps_rt,top,left,medium
lie_down/lie_down_yo_135,5,0.0,2.711,-1,-1,of-syn,young_adults_18_34,male,mst8,black,underweight,short,outdoor,static_medium_wide,std_rt,top,left,medium
lie_down/lie_down_yo_135,6,2.711,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst8,black,underweight,short,outdoor,static_medium_wide,std_rt,top,left,medium
lie_down/lie_down_yo_136,5,0.0,5.063,-1,-1,of-syn,young_adults_18_34,female,mst10,asian,overweight,tall,indoor,static_wide,30fps_rt,top,left,far
lie_down/lie_down_yo_137,5,0.0,2.427,-1,-1,of-syn,young_adults_18_34,male,mst2,mena,underweight,avg,indoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_137,6,2.427,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst2,mena,underweight,avg,indoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_138,5,0.0,2.762,-1,-1,of-syn,young_adults_18_34,male,mst10,aian,underweight,short,indoor,static_wide,25fps_rt,high,left,medium
lie_down/lie_down_yo_138,6,2.762,5.063,-1,-1,of-syn,young_adults_18_34,male,mst10,aian,underweight,short,indoor,static_wide,25fps_rt,high,left,medium
lie_down/lie_down_yo_139,5,0.0,5.063,-1,-1,of-syn,young_adults_18_34,female,mst1,white,overweight,short,indoor,static_wide,std_rt,low,left,medium
lie_down/lie_down_yo_140,5,0.0,2.895,-1,-1,of-syn,young_adults_18_34,male,mst8,mena,overweight,short,outdoor,static_medium_wide,std_rt,high,left,far
lie_down/lie_down_yo_140,6,2.895,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst8,mena,overweight,short,outdoor,static_medium_wide,std_rt,high,left,far
lie_down/lie_down_yo_141,5,0.0,3.754,-1,-1,of-syn,young_adults_18_34,female,mst8,white,underweight,avg,indoor,static_wide,std_rt,high,front,far
lie_down/lie_down_yo_141,6,3.754,5.063,-1,-1,of-syn,young_adults_18_34,female,mst8,white,underweight,avg,indoor,static_wide,std_rt,high,front,far
lie_down/lie_down_yo_142,4,0.0,0.894,-1,-1,of-syn,young_adults_18_34,male,mst6,aian,obese,tall,outdoor,static_wide,std_rt,low,rear,far
lie_down/lie_down_yo_142,5,0.894,4.129,-1,-1,of-syn,young_adults_18_34,male,mst6,aian,obese,tall,outdoor,static_wide,std_rt,low,rear,far
lie_down/lie_down_yo_142,6,4.129,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst6,aian,obese,tall,outdoor,static_wide,std_rt,low,rear,far
lie_down/lie_down_yo_143,5,0.0,3.144,-1,-1,of-syn,young_adults_18_34,female,mst9,white,obese,tall,outdoor,static_wide,25fps_rt,eye,right,far
lie_down/lie_down_yo_143,6,3.144,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst9,white,obese,tall,outdoor,static_wide,25fps_rt,eye,right,far
lie_down/lie_down_yo_144,5,0.0,2.91401,-1,-1,of-syn,young_adults_18_34,male,mst4,asian,overweight,short,outdoor,static_medium_wide,30fps_rt,high,rear,far
lie_down/lie_down_yo_144,6,2.911,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst4,asian,overweight,short,outdoor,static_medium_wide,30fps_rt,high,rear,far
lie_down/lie_down_yo_145,5,0.0,0.837,-1,-1,of-syn,young_adults_18_34,male,mst7,nhpi,underweight,tall,indoor,static_medium_wide,24fps_rt,top,rear,far
lie_down/lie_down_yo_145,6,0.837,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst7,nhpi,underweight,tall,indoor,static_medium_wide,24fps_rt,top,rear,far
lie_down/lie_down_yo_146,3,0.0,1.7,-1,-1,of-syn,young_adults_18_34,female,mst8,white,underweight,avg,outdoor,static_wide,24fps_rt,top,front,medium
lie_down/lie_down_yo_146,5,1.7,2.876,-1,-1,of-syn,young_adults_18_34,female,mst8,white,underweight,avg,outdoor,static_wide,24fps_rt,top,front,medium
lie_down/lie_down_yo_146,6,2.876,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst8,white,underweight,avg,outdoor,static_wide,24fps_rt,top,front,medium
lie_down/lie_down_yo_147,5,0.0,5.063,-1,-1,of-syn,young_adults_18_34,female,mst1,mena,normal,avg,outdoor,static_medium_wide,std_rt,low,rear,far
lie_down/lie_down_yo_148,6,0.0,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst3,asian,obese,short,outdoor,static_medium_wide,30fps_rt,high,front,medium
lie_down/lie_down_yo_149,5,0.0,2.33,-1,-1,of-syn,young_adults_18_34,male,mst10,white,obese,short,indoor,static_wide,25fps_rt,low,front,medium
lie_down/lie_down_yo_149,6,2.33,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst10,white,obese,short,indoor,static_wide,25fps_rt,low,front,medium
lie_down/lie_down_yo_150,5,0.0,5.063,-1,-1,of-syn,young_adults_18_34,male,mst3,asian,overweight,short,indoor,static_wide,25fps_rt,eye,rear,far
lie_down/lie_down_yo_151,5,0.0,1.1,-1,-1,of-syn,young_adults_18_34,male,mst2,mena,normal,avg,outdoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_151,6,1.1,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst2,mena,normal,avg,outdoor,static_wide,std_rt,eye,left,far
lie_down/lie_down_yo_152,5,0.0,1.547,-1,-1,of-syn,young_adults_18_34,male,mst5,hispanic_latino,normal,short,outdoor,static_medium_wide,30fps_rt,eye,right,medium
lie_down/lie_down_yo_152,6,1.547,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst5,hispanic_latino,normal,short,outdoor,static_medium_wide,30fps_rt,eye,right,medium
lie_down/lie_down_yo_153,5,0.0,1.255,-1,-1,of-syn,young_adults_18_34,male,mst9,nhpi,normal,short,indoor,static_wide,24fps_rt,top,rear,medium
lie_down/lie_down_yo_153,6,1.255,5.0625,-1,-1,of-syn,young_adults_18_34,male,mst9,nhpi,normal,short,indoor,static_wide,24fps_rt,top,rear,medium
lie_down/lie_down_yo_154,3,0.0,2.429,-1,-1,of-syn,young_adults_18_34,female,mst2,black,obese,tall,outdoor,static_wide,24fps_rt,eye,front,far
lie_down/lie_down_yo_154,5,2.429,4.262,-1,-1,of-syn,young_adults_18_34,female,mst2,black,obese,tall,outdoor,static_wide,24fps_rt,eye,front,far
lie_down/lie_down_yo_154,6,4.262,5.063,-1,-1,of-syn,young_adults_18_34,female,mst2,black,obese,tall,outdoor,static_wide,24fps_rt,eye,front,far
lie_down/lie_down_yo_155,5,0.0,2.308,-1,-1,of-syn,young_adults_18_34,female,mst8,mena,underweight,tall,indoor,static_wide,30fps_rt,low,rear,far
lie_down/lie_down_yo_155,6,2.308,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst8,mena,underweight,tall,indoor,static_wide,30fps_rt,low,rear,far
lie_down/lie_down_yo_156,5,0.0,1.412,-1,-1,of-syn,young_adults_18_34,female,mst8,hispanic_latino,underweight,tall,indoor,static_wide,30fps_rt,low,left,medium
lie_down/lie_down_yo_156,6,1.412,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst8,hispanic_latino,underweight,tall,indoor,static_wide,30fps_rt,low,left,medium
lie_down/lie_down_yo_157,5,0.0,2.6705,-1,-1,of-syn,young_adults_18_34,female,mst5,aian,overweight,avg,outdoor,static_medium_wide,std_rt,high,right,far
lie_down/lie_down_yo_157,6,2.6572,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst5,aian,overweight,avg,outdoor,static_medium_wide,std_rt,high,right,far
lie_down/lie_down_yo_158,5,0.0,1.077,-1,-1,of-syn,young_adults_18_34,female,mst5,nhpi,underweight,avg,outdoor,static_medium_wide,24fps_rt,low,left,far
lie_down/lie_down_yo_158,6,1.077,5.0625,-1,-1,of-syn,young_adults_18_34,female,mst5,nhpi,underweight,avg,outdoor,static_medium_wide,24fps_rt,low,left,far
